157.46.160.179 - - [21/Jun/2025:01:01:28 +0500] "GET /?gad_campaignid=22678990791&gb=1&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB HTTP/1.1" 301 3731 "-" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro Max Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/137.0.7151.115 Mobile Safari/537.36 (Mobile; afma-sdk-a-v250505999.244410000.1)"
157.46.160.179 - - [21/Jun/2025:01:01:30 +0500] "GET /?gad_campaignid=22678990791&gb=1&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB HTTP/1.1" 200 35531 "-" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro Max Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/137.0.7151.115 Mobile Safari/537.36 (Mobile; afma-sdk-a-v250505999.244410000.1)"
157.46.160.179 - - [21/Jun/2025:01:01:32 +0500] "GET /?gad_campaignid=22678990791&gb=1&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB HTTP/1.1" 301 3731 "-" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro Max Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/137.0.7151.115 Mobile Safari/537.36 (Mobile; afma-sdk-a-v250505999.244410000.1)"
157.46.160.179 - - [21/Jun/2025:01:01:34 +0500] "GET /?gad_campaignid=22678990791&gb=1&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB HTTP/1.1" 200 35532 "-" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro Max Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/137.0.7151.115 Mobile Safari/537.36 (Mobile; afma-sdk-a-v250505999.244410000.1)"
176.9.65.136 - - [21/Jun/2025:01:02:08 +0500] "POST /wp-cron.php?doing_wp_cron=1750449728.7932090759277343750000 HTTP/1.1" 200 3488 "-" "WordPress/6.8.1; https://starmakerwm.com"
192.119.164.179 - - [21/Jun/2025:09:09:17 +0500] "GET /wp-json/wc-admin/plugins/installed?_locale=user HTTP/2.0" 200 438 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:09:17 +0500] "GET /wp-json/wc-admin/options?options=woocommerce_ces_tracks_queue&_locale=user HTTP/2.0" 200 93 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:09:17 +0500] "GET /wp-json/wc-admin/plugins/active?_locale=user HTTP/2.0" 200 404 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:09:17 +0500] "GET /wp-json/wc-admin/options?options=woocommerce_coming_soon%2Cwoocommerce_store_pages_only%2Cwoocommerce_private_link%2Cwoocommerce_share_key%2Cwoocommerce_admin_transient_notices_queue%2Cwoocommerce_admin_install_timestamp&_locale=user HTTP/2.0" 200 220 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:09:17 +0500] "GET /wp-json/jetpack/v4/connection?_locale=user HTTP/2.0" 200 210 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:09:17 +0500] "GET /wp-json/wc-admin/onboarding/tasks?_locale=user HTTP/2.0" 200 1485 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:09:21 +0500] "GET /wp-content/plugins/woocommerce/assets/images/task_list/launch-your-store-illustration.svg HTTP/2.0" 200 948 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:09:20 +0500] "GET /wp-json/wpcom/v3/jitm?message_path=wp%3Awoocommerce_page_wc-admin%3Aadmin_notices&query=page%253Dwc-admin&full_jp_logo_exists=false&_locale=user HTTP/2.0" 200 83 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:09:21 +0500] "GET /wp-json/wc-admin/onboarding/profile?_locale=user HTTP/2.0" 200 302 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:09:21 +0500] "GET /wp-json/wc-analytics/reports/performance-indicators?after=2025-06-20T00%3A00%3A00&before=2025-06-20T23%3A59%3A59&stats=revenue%2Ftotal_sales%2Corders%2Forders_count%2Cjetpack%2Fstats%2Fvisitors%2Cjetpack%2Fstats%2Fviews&_locale=user HTTP/2.0" 200 325 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:09:21 +0500] "GET /wp-json/wc-analytics/reports/performance-indicators?after=2025-06-21T00%3A00%3A00&before=2025-06-21T09%3A09%3A19&stats=revenue%2Ftotal_sales%2Corders%2Forders_count%2Cjetpack%2Fstats%2Fvisitors%2Cjetpack%2Fstats%2Fviews&_locale=user HTTP/2.0" 200 325 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:09:21 +0500] "GET /wp-json/wc-analytics/admin/notes?page=1&per_page=5&status=unactioned&type%5B0%5D=info&type%5B1%5D=marketing&type%5B2%5D=survey&type%5B3%5D=warning&orderby=date&order=desc&_fields%5B0%5D=id&_fields%5B1%5D=name&_fields%5B2%5D=title&_fields%5B3%5D=content&_fields%5B4%5D=type&_fields%5B5%5D=status&_fields%5B6%5D=actions&_fields%5B7%5D=date_created&_fields%5B8%5D=date_created_gmt&_fields%5B9%5D=layout&_fields%5B10%5D=image&_fields%5B11%5D=is_deleted&_fields%5B12%5D=is_read&_fields%5B13%5D=locale&_locale=user HTTP/2.0" 200 743 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:09:21 +0500] "GET /wp-json/wc-analytics/admin/notes?page=1&per_page=100&status=unactioned&type%5B0%5D=info&type%5B1%5D=marketing&type%5B2%5D=survey&type%5B3%5D=warning&orderby=date&order=desc&_fields%5B0%5D=id&_fields%5B1%5D=name&_fields%5B2%5D=title&_fields%5B3%5D=content&_fields%5B4%5D=type&_fields%5B5%5D=status&_fields%5B6%5D=actions&_fields%5B7%5D=date_created&_fields%5B8%5D=date_created_gmt&_fields%5B9%5D=layout&_fields%5B10%5D=image&_fields%5B11%5D=is_deleted&_fields%5B12%5D=is_read&_fields%5B13%5D=locale&is_read=false&_locale=user HTTP/2.0" 200 63 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:09:25 +0500] "GET /wp-json/wc-admin/options?options=woocommerce_show_lys_tour&_locale=user HTTP/2.0" 200 471 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:09:49 +0500] "GET /wp-content/plugins/woocommerce/assets/client/admin/chunks/3678.style.css?ver=3ce5e73486a0add5d965 HTTP/2.0" 200 3710 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:09:49 +0500] "GET /wp-content/plugins/woocommerce/assets/client/admin/chunks/3040.js?ver=e86db3c0eb64fa04bea8 HTTP/2.0" 200 4738 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:09:49 +0500] "GET /wp-content/plugins/woocommerce/assets/client/admin/chunks/launch-store.js?ver=f8f1b286c1a2a7dfde86 HTTP/2.0" 200 11448 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
176.9.65.136 - - [21/Jun/2025:09:09:50 +0500] "POST /wp-cron.php?doing_wp_cron=1750478990.8500730991363525390625 HTTP/1.1" 200 3486 "-" "WordPress/6.8.1; https://starmakerwm.com"
176.9.65.136 - - [21/Jun/2025:09:09:51 +0500] "POST /wp-cron.php?doing_wp_cron=1750478991.5635950565338134765625 HTTP/1.1" 200 3487 "-" "WordPress/6.8.1; https://starmakerwm.com"
192.119.164.179 - - [21/Jun/2025:09:09:50 +0500] "GET /?site-preview=1 HTTP/2.0" 500 318 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:09:49 +0500] "GET /wp-json/wc-admin/launch-your-store/survey-completed?_locale=user HTTP/2.0" 200 383 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:09:49 +0500] "OPTIONS /wp-json/wp/v2/settings?_locale=user HTTP/2.0" 200 2842 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
176.9.65.136 - - [21/Jun/2025:09:09:51 +0500] "GET /wp-json/jetpack/v4/sync/spawn-sync?time=1750478991&request_lock_id=1750478991.2273 HTTP/1.1" 500 3902 "-" "WordPress/6.8.1; https://starmakerwm.com"
192.119.164.179 - - [21/Jun/2025:09:09:52 +0500] "GET /wp-json/wp/v2/settings?_locale=user HTTP/2.0" 200 1134 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:09:52 +0500] "POST /wp-json/wp/v2/users/1?_locale=user HTTP/2.0" 200 1948 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:09:52 +0500] "GET /wp-json/?_fields=description%2Cgmt_offset%2Chome%2Cname%2Csite_icon%2Csite_icon_url%2Csite_logo%2Ctimezone_string%2Curl%2Cpage_for_posts%2Cpage_on_front%2Cshow_on_front&_locale=user HTTP/2.0" 200 528 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:09:54 +0500] "GET /wp-json/wp/v2/users/1?context=edit&_locale=user HTTP/2.0" 200 1941 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
176.9.65.136 - - [21/Jun/2025:09:09:56 +0500] "GET /wp-json/jetpack/v4/sync/spawn-sync?time=1750478996&request_lock_id=1750478996.5747 HTTP/1.1" 200 3584 "-" "WordPress/6.8.1; https://starmakerwm.com"
192.119.164.179 - - [21/Jun/2025:09:09:55 +0500] "GET /wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store HTTP/2.0" 200 70097 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:09:59 +0500] "GET /wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.41.0 HTTP/2.0" 304 118 "https://starmakerwm.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.40.0" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:09:59 +0500] "GET /wp-admin/admin.php?page=stats&noheader&proxy&chart=admin-bar-hours-scale-2x HTTP/2.0" 200 892 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:10:00 +0500] "GET /wp-json/wc-admin/plugins/installed?_locale=user HTTP/2.0" 200 718 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:10:00 +0500] "GET /wp-json/wc-admin/plugins/active?_locale=user HTTP/2.0" 200 404 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:10:00 +0500] "GET /wp-json/wc-admin/options?options=woocommerce_ces_tracks_queue&_locale=user HTTP/2.0" 200 93 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:10:00 +0500] "GET /wp-json/jetpack/v4/connection?_locale=user HTTP/2.0" 200 210 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:10:00 +0500] "GET /?site-preview=1 HTTP/2.0" 500 295 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:10:00 +0500] "GET /wp-json/wc-admin/options?options=woocommerce_admin_transient_notices_queue%2Cwoocommerce_admin_install_timestamp&_locale=user HTTP/2.0" 200 139 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:10:00 +0500] "GET /wp-json/wc-admin/launch-your-store/survey-completed?_locale=user HTTP/2.0" 500 18 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:10:00 +0500] "GET /wp-json/wc-admin/onboarding/tasks?_locale=user HTTP/2.0" 200 1479 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:10:00 +0500] "GET /wp-json/wpcom/v3/jitm?message_path=wp%3Awoocommerce_page_wc-admin%3Aadmin_notices&query=page%253Dwc-admin%252Cpath%253D%25252Flaunch-your-store&full_jp_logo_exists=false&_locale=user HTTP/2.0" 200 60 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
176.9.65.136 - - [21/Jun/2025:09:09:57 +0500] "POST /wp-admin/admin-ajax.php?action=as_async_request_queue_runner&nonce=e42df69207 HTTP/1.1" 200 3641 "-" "WordPress/6.8.1; https://starmakerwm.com"
138.68.187.114 - - [21/Jun/2025:09:10:31 +0500] "POST /xmlrpc.php HTTP/2.0" 200 342 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.5790.102 Safari/537.36"
176.9.65.136 - - [21/Jun/2025:09:10:53 +0500] "POST /wp-cron.php?doing_wp_cron=1750479053.3570899963378906250000 HTTP/1.1" 200 3487 "-" "WordPress/6.8.1; https://starmakerwm.com"
192.119.164.179 - - [21/Jun/2025:09:10:52 +0500] "GET /wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store HTTP/2.0" 200 70214 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:10:55 +0500] "GET /wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.41.0 HTTP/2.0" 304 108 "https://starmakerwm.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.40.0" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:10:55 +0500] "GET /wp-admin/admin.php?page=stats&noheader&proxy&chart=admin-bar-hours-scale-2x HTTP/2.0" 200 747 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:10:56 +0500] "GET /wp-json/jetpack/v4/connection?_locale=user HTTP/2.0" 500 65 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:10:56 +0500] "GET /wp-json/wc-admin/plugins/installed?_locale=user HTTP/2.0" 500 18 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:10:56 +0500] "GET /wp-json/wc-admin/options?options=woocommerce_ces_tracks_queue&_locale=user HTTP/2.0" 500 18 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:10:56 +0500] "GET /wp-json/wc-admin/options?options=woocommerce_admin_transient_notices_queue%2Cwoocommerce_admin_install_timestamp&_locale=user HTTP/2.0" 500 18 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:10:56 +0500] "GET /?site-preview=1 HTTP/2.0" 500 276 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:10:56 +0500] "GET /wp-json/wc-admin/launch-your-store/survey-completed?_locale=user HTTP/2.0" 500 18 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:10:57 +0500] "GET /wp-json/wpcom/v3/jitm?message_path=wp%3Awoocommerce_page_wc-admin%3Aadmin_notices&query=page%253Dwc-admin%252Cpath%253D%25252Flaunch-your-store&full_jp_logo_exists=false&_locale=user HTTP/2.0" 500 41 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:10:56 +0500] "GET /wp-json/wc-admin/plugins/active?_locale=user HTTP/2.0" 200 637 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:10:56 +0500] "GET /wp-json/wc-admin/onboarding/tasks?_locale=user HTTP/2.0" 500 18 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin&path=%2Flaunch-your-store" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:11:04 +0500] "GET /wp-json/wc-admin/options?options=woocommerce_coming_soon%2Cwoocommerce_store_pages_only%2Cwoocommerce_private_link%2Cwoocommerce_share_key&_locale=user HTTP/2.0" 200 548 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:11:04 +0500] "GET /wp-json/wc-admin/onboarding/profile?_locale=user HTTP/2.0" 200 322 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:11:04 +0500] "GET /wp-json/wc-analytics/admin/notes?page=1&per_page=25&type=error%2Cupdate&status=unactioned&_locale=user HTTP/2.0" 200 72 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
192.119.164.179 - - [21/Jun/2025:09:11:04 +0500] "GET /wp-json/wc-analytics/admin/notes?page=1&per_page=100&status=unactioned&type%5B0%5D=info&type%5B1%5D=marketing&type%5B2%5D=survey&type%5B3%5D=warning&orderby=date&order=desc&_fields%5B0%5D=id&_fields%5B1%5D=name&_fields%5B2%5D=title&_fields%5B3%5D=content&_fields%5B4%5D=type&_fields%5B5%5D=status&_fields%5B6%5D=actions&_fields%5B7%5D=date_created&_fields%5B8%5D=date_created_gmt&_fields%5B9%5D=layout&_fields%5B10%5D=image&_fields%5B11%5D=is_deleted&_fields%5B12%5D=is_read&_fields%5B13%5D=locale&is_read=false&_locale=user HTTP/2.0" 200 61 "https://starmakerwm.com/wp-admin/admin.php?page=wc-admin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
